job_id,tasks_num_of_single_job,task_generation_time,total_time,complation_time,complation_time_ordered,shortened_completion_time
599,83,181306,19900,197620,205702,-8082
600,90,181674,25650,206559,206350,209
601,81,181748,22050,207259,206515,744
602,85,181890,22700,208659,207020,1639
603,84,182049,25800,212370,207515,4855
604,82,182146,25250,212719,206257,6462
605,85,182425,21350,213268,207748,5520
606,83,182457,23500,213748,208515,5233
607,80,183440,21550,214296,209122,5174
608,82,183513,22550,214748,209622,5126
609,81,184637,17100,215448,208835,6613
610,80,184735,24250,215468,209798,5670
611,82,185317,22100,216046,209914,6132
612,81,185424,19800,216468,209674,6794
613,90,185537,25650,214209,210457,3752
614,90,185555,27000,217959,210951,7008
615,88,185621,26900,218209,211825,6384
616,83,185876,22150,220959,212825,8134
617,89,185882,22450,221159,213485,7674
618,86,186597,22300,221759,214051,7708
619,82,186697,23000,223259,214657,8602
620,83,187252,21700,211255,215225,-3970
621,86,187350,22750,211293,216135,-4842
622,88,187886,24650,213543,216975,-3432
623,86,187902,23200,212905,217575,-4670
624,88,187920,29150,213644,218557,-4913
625,80,189025,19300,214055,218735,-4680
626,81,189324,22500,214543,219225,-4682
627,87,190788,25050,215593,219785,-4192
628,88,190813,23300,216049,220335,-4286
629,87,190879,21900,214883,220872,-5989
630,82,190928,22100,214056,221325,-7269
631,81,191103,18450,215656,221501,-5845
632,89,191234,22900,216632,221222,-4590
633,82,191614,28850,217833,222222,-4389
634,80,191629,18850,217456,222325,-4869
635,81,191820,25200,218333,212439,5894
636,89,191930,21550,215455,213989,1466
637,88,191931,22400,215844,215060,784
638,86,192269,23200,216005,215160,845
639,88,192761,25100,216473,216289,184
640,83,192938,23950,217159,218889,-1730
641,80,193063,23800,217444,220389,-2945
642,84,193267,20850,218557,222439,-3882
643,80,193451,23350,219553,222539,-2986
644,86,194454,25900,220357,224060,-3703
645,80,194758,23800,220907,225789,-4882
646,88,194768,21050,221953,227439,-5486
647,81,195423,19800,223507,228514,-5007
648,85,195862,24050,225553,229200,-3647
649,84,196083,23550,226557,230250,-3693
650,90,196199,26100,227753,230581,-2828
651,87,196673,23700,229453,230929,-1476
652,82,196963,28850,231757,230489,1268
653,88,197079,19700,232803,231214,1589
654,81,197083,25650,214957,231733,-16776
655,88,197181,25100,216201,232160,-15959
656,81,198388,20700,218962,233189,-14227
657,84,198462,24900,219301,225296,-5995
658,81,198588,21600,220762,225846,-5084
659,82,198911,23900,221466,227343,-5877
660,85,199499,26300,222566,228125,-5559
661,81,199536,21150,222916,228851,-5935
662,82,199827,20300,223358,228972,-5614
663,82,199927,21650,223850,229351,-5501
664,83,200196,23050,224382,229657,-5275
665,90,200493,26100,224932,230022,-5090
666,87,200520,20100,226426,229993,-3567
667,89,200605,25150,226719,227047,-328
668,86,200902,23650,228819,229147,-328
669,85,201002,23150,229776,230847,-1071
670,84,201115,19950,231426,232047,-621
671,89,201135,24700,235169,233647,1522
672,85,201209,23600,235176,234058,1118
673,88,201412,28700,237976,235058,2918
674,85,201889,23600,238869,236947,1922
675,84,202419,20400,240926,237808,3118
676,89,202807,23350,243369,238747,4622
677,84,203075,23100,243776,238858,4918
678,84,203930,19950,244576,230441,14135
679,89,203951,24250,245376,230857,14519
680,84,204512,24450,245319,231491,13828
681,88,204740,21500,232409,231327,1082
682,90,205517,21600,233118,232151,967
683,87,206973,24600,233508,232641,867
684,85,207462,24950,234108,233022,1086
685,85,207855,25400,234950,234022,928
686,81,207924,24750,234709,234451,258
